stag,event,gender,age,industry,profession,traffic,coach,head_gender,greywage,way,extraversion,independ,selfcontrol,anxiety,novator,wayencoded
66.69404517,0,0,32.0,12,6,0,1,1,1,1,7.8,4.8,2.6,8.7,7.5,1
66.69404517,0,0,32.0,12,6,0,1,1,1,1,8.6,4.1,1.8,8.7,8.3,1
92.64887064,0,0,25.0,14,6,7,0,0,1,2,4.6,7.6,9.5,2.5,1.3,2
92.64887064,0,0,25.0,14,6,7,0,0,1,2,5.4,5.5,7.2,5.6,2.9,2
57.69199179,0,0,28.0,10,6,7,1,0,1,1,5.4,5.5,6.4,2.5,4.4,1
3.811088296,0,0,33.0,10,6,7,1,1,1,0,1.4,6.9,8.0,6.3,5.2,0
106.2176591,0,0,23.0,10,6,4,1,1,1,0,5.4,5.5,5.7,4.8,9.8,0
19.51540041,0,0,31.0,10,6,2,0,0,1,0,5.4,7.6,6.4,4.8,6.0,0
19.51540041,0,0,31.0,10,6,2,0,0,1,0,6.2,6.2,6.4,4.0,6.0,0
15.11293634,1,0,23.0,10,6,7,1,0,1,1,7.8,4.8,3.3,6.3,7.5,1
22.24229979,0,0,46.0,5,6,3,2,0,1,0,3.0,6.9,6.4,5.6,6.0,0
22.24229979,0,0,46.0,5,6,3,2,0,1,0,7.0,6.2,5.7,4.8,4.4,0
26.80903491,1,0,34.0,2,6,7,1,0,1,0,1.4,6.9,8.0,4.0,5.2,0
5.749486653,0,0,26.0,10,2,2,2,0,1,0,3.8,4.8,7.2,5.6,4.4,0
10.11909651,0,0,30.0,9,6,2,1,1,0,1,7.8,4.8,3.3,5.6,6.7,1
10.11909651,0,0,30.0,9,6,2,1,1,0,1,10.0,4.1,1.8,6.3,8.3,1
52.00821355,0,0,29.0,10,6,2,0,0,1,0,6.2,6.9,8.7,3.3,2.9,0
105.8234086,0,0,32.0,5,6,6,1,0,1,0,4.6,7.6,4.1,4.8,6.0,0
3.482546201,0,1,37.0,5,7,7,1,1,1,2,4.6,6.2,4.9,6.3,4.4,2
7.523613963,0,0,39.0,13,6,7,1,1,1,0,7.0,4.8,6.4,5.6,5.2,0
16.06570842,0,0,50.0,3,6,4,1,1,1,0,6.2,6.2,6.4,3.3,6.7,0
43.26899384,0,0,51.0,4,6,2,1,1,1,0,3.8,7.6,5.7,6.3,5.2,0
20.89527721,0,0,33.0,5,6,4,0,0,1,0,3.8,6.2,6.4,4.8,6.7,0
1.18275154,0,0,25.0,10,10,3,0,0,1,0,7.0,9.1,1.8,4.8,6.0,0
132.8952772,0,0,32.0,14,6,4,1,1,1,0,3.8,5.5,8.7,3.3,3.7,0
132.8952772,0,0,32.0,14,6,4,1,1,1,0,3.0,6.9,6.4,3.3,2.9,0
93.8973306,0,1,23.0,14,7,7,1,1,1,0,5.4,4.8,5.7,6.3,5.2,0
21.88090349,0,0,38.0,14,6,7,1,0,1,2,7.0,1.9,9.5,5.6,6.0,2
21.88090349,0,0,38.0,14,6,7,1,0,1,2,6.2,2.6,8.7,6.3,6.0,2
21.88090349,0,0,38.0,14,6,7,1,0,1,2,5.4,2.6,10.0,3.3,3.7,2
21.88090349,0,0,38.0,14,6,7,1,0,1,2,4.6,5.5,10.0,2.5,5.2,2
11.92607803,0,0,27.0,10,6,7,0,1,0,0,7.0,4.8,6.4,4.8,7.5,0
3.416837782,1,0,39.0,3,6,0,1,1,0,0,8.6,4.8,3.3,4.0,6.7,0
58.94045175,0,0,29.0,13,6,4,0,0,1,0,6.2,7.6,4.1,4.0,8.3,0
23.55646817,0,0,31.0,4,6,0,1,1,0,1,7.0,6.9,1.8,6.3,10.0,1
16.62422998,0,0,32.0,2,6,4,1,1,0,0,6.2,2.6,2.6,10.0,7.5,0
4.501026694,0,1,24.0,4,6,7,0,1,1,0,6.2,4.8,6.4,7.1,7.5,0
36.73100616,0,0,24.0,8,6,4,2,0,1,0,4.6,6.9,7.2,5.6,4.4,0
36.73100616,0,0,24.0,8,6,4,2,0,1,0,6.2,4.8,4.9,4.8,3.7,0
72.57494867,0,1,26.0,5,7,7,0,0,1,0,4.6,4.1,6.4,4.8,4.4,0
52.10677618,0,0,30.0,10,11,7,0,0,1,0,6.2,4.8,5.7,5.6,8.3,0
13.5687885,1,0,33.0,14,6,5,1,1,1,1,6.2,4.8,2.6,5.6,6.7,1
6.176591376,1,0,34.0,10,6,7,1,0,1,0,3.8,7.6,8.7,4.0,4.4,0
60.25462012,1,0,22.0,3,6,4,0,0,1,1,6.2,7.6,6.4,2.5,4.4,1
3.482546201,0,0,28.0,14,6,7,1,1,1,0,3.8,6.2,6.4,5.6,3.7,0
7.852156057,0,0,41.0,10,6,4,1,1,1,0,1.4,4.8,8.7,5.6,2.1,0
7.852156057,0,0,41.0,10,6,4,1,1,1,0,3.0,8.4,8.0,3.3,2.1,0
1.80698152,1,1,27.0,10,11,2,1,1,1,0,3.0,4.1,9.5,7.1,5.2,0
1.445585216,0,0,29.0,5,6,7,0,1,1,0,6.2,6.2,4.9,5.6,6.0,0
72.67351129,0,0,35.0,13,6,7,1,1,1,1,4.6,4.8,8.0,6.3,4.4,1
60.94455852,1,0,25.0,5,6,7,1,1,1,1,5.4,4.8,6.4,6.3,7.5,1
44.94455852,0,1,33.0,10,6,7,0,0,1,0,2.2,7.6,6.4,4.8,7.5,0
90.51334702,1,0,22.0,5,6,3,0,0,1,0,3.0,5.5,9.5,6.3,3.7,0
6.439425051,1,1,24.0,14,9,2,0,1,1,1,7.8,5.5,1.8,6.3,6.7,1
9.330595483,0,0,23.0,2,6,2,0,0,1,0,3.8,6.2,6.4,7.1,5.2,0
7.195071869,0,1,27.0,5,6,2,1,0,0,0,7.8,4.8,3.3,6.3,6.7,0
24.27926078,0,1,27.0,15,6,3,1,0,1,0,3.0,7.6,8.7,3.3,2.9,0
44.55030801,0,0,30.0,14,6,4,1,0,1,1,7.0,5.5,4.1,5.6,6.7,1
16.0,1,0,26.0,0,6,3,1,1,1,0,6.2,2.6,4.9,7.9,6.0,0
166.0780287,1,1,30.0,2,5,4,0,1,1,1,3.8,4.8,9.5,4.0,2.1,1
51.74537988,0,1,32.0,13,6,0,1,0,1,0,5.4,9.1,4.9,3.3,6.7,0
59.76180698,0,0,38.0,2,6,5,2,1,1,1,3.8,6.9,4.1,5.6,3.7,1
30.12731006,0,0,34.0,14,6,4,2,1,1,0,4.6,5.5,7.2,4.8,6.0,0
12.32032854,0,0,26.0,10,6,2,1,1,1,1,6.2,2.6,8.0,6.3,7.5,1
89.36344969,1,0,22.0,8,6,5,1,1,1,0,7.0,4.8,4.9,6.3,7.5,0
74.05338809,1,0,21.0,14,5,4,0,0,1,1,5.4,4.1,6.4,6.3,7.5,1
45.07597536,0,0,28.0,5,6,5,1,0,1,0,6.2,6.9,1.8,5.6,7.5,0
5.749486653,0,1,32.0,14,6,0,1,1,1,0,2.2,4.1,5.7,8.7,6.0,0
20.96098563,1,0,24.0,10,2,7,0,1,1,0,4.6,7.6,7.2,3.3,6.7,0
21.15811088,0,1,49.0,10,5,4,1,1,1,0,7.0,4.8,4.9,7.1,6.0,0
19.94250513,1,0,23.0,14,2,7,0,0,1,0,6.2,3.4,6.4,7.1,2.9,0
29.24024641,1,0,42.0,10,6,2,1,1,0,0,3.8,5.5,5.7,4.8,3.7,0
19.35112936,0,0,45.0,10,6,3,1,0,1,2,3.8,6.9,8.0,6.3,5.2,2
112.788501,0,1,23.0,10,6,2,1,0,1,1,4.6,1.9,7.2,5.6,7.5,1
48.62422998,0,0,40.0,14,6,7,2,1,1,0,6.2,6.2,6.4,5.6,5.2,0
103.5893224,0,0,25.0,10,6,7,1,1,1,0,7.8,3.4,5.7,5.6,8.3,0
52.79671458,0,0,29.0,10,6,2,0,0,1,0,6.2,6.9,8.7,3.3,2.9,0
33.67556468,0,1,42.0,14,4,7,1,1,1,1,1.4,4.1,9.5,7.1,5.2,1
65.3798768,0,1,32.0,13,6,5,1,0,1,1,5.4,5.5,4.9,8.7,7.5,1
50.0698152,0,0,37.0,12,6,2,1,0,1,0,3.8,8.4,4.9,4.0,8.3,0
31.34291581,0,0,22.0,4,6,7,0,0,1,2,6.2,4.1,8.0,4.0,1.3,2
31.34291581,0,0,22.0,4,6,7,0,0,1,2,4.6,4.1,9.5,6.3,1.3,2
142.75154,0,1,27.0,10,11,6,1,1,1,1,3.8,6.2,4.1,7.9,5.2,1
4.1724846,0,0,28.0,13,6,7,1,1,1,0,3.8,6.2,6.4,5.6,3.7,0
49.47843943,0,1,31.0,10,3,7,1,0,1,0,5.4,4.8,2.6,8.7,9.8,0
2.135523614,0,1,38.0,14,6,0,1,0,1,1,5.4,4.1,8.0,7.1,8.3,1
2.135523614,0,1,38.0,14,6,0,1,0,1,1,3.0,5.5,7.2,7.9,6.0,1
75.8275154,0,0,23.0,12,6,4,0,0,1,0,2.2,6.2,8.7,4.0,2.1,0
67.4825462,0,0,36.0,10,6,0,1,0,1,0,4.6,6.9,3.3,6.3,9.0,0
9.133470226,0,0,22.0,5,6,7,0,1,1,0,7.8,8.4,2.6,4.0,6.7,0
9.133470226,0,0,22.0,5,6,7,0,1,1,0,7.8,7.6,3.3,4.8,6.7,0
33.28131417,0,0,40.0,11,6,3,1,0,1,0,3.0,6.9,8.0,4.0,3.7,0
32.0,0,0,22.0,5,7,2,0,1,1,2,7.0,3.4,4.9,7.1,6.7,2
53.42094456,0,1,37.0,6,8,3,1,1,1,1,3.0,4.8,4.1,7.1,7.5,1
45.5687885,1,0,25.0,6,6,0,2,0,1,2,7.0,6.2,6.4,4.0,5.2,2
9.757700205,0,1,37.0,10,11,3,0,1,1,0,6.2,4.1,4.9,7.9,6.7,0
14.55441478,0,1,30.0,12,11,2,0,0,0,1,5.4,2.6,3.3,7.9,6.0,1
8.837782341,0,0,24.0,2,6,7,2,0,1,0,4.6,6.2,5.7,6.3,6.7,0
12.78028747,1,0,35.0,4,3,3,1,0,1,0,5.4,5.5,3.3,4.8,6.7,0
14.48870637,0,1,30.0,10,2,5,1,1,0,1,3.8,4.1,8.7,4.8,5.2,1
14.48870637,0,1,30.0,10,2,5,1,1,0,1,5.4,3.4,9.5,6.3,3.7,1
14.48870637,0,1,30.0,13,2,5,1,1,0,1,3.8,4.1,8.7,4.8,5.2,1
14.48870637,0,1,30.0,13,2,5,1,1,0,1,5.4,3.4,9.5,6.3,3.7,1
1.675564682,0,1,36.0,12,6,3,0,0,1,1,5.4,4.8,6.4,4.8,6.7,1
113.0513347,0,0,30.0,2,6,4,2,0,1,1,4.6,6.9,4.1,6.3,7.5,1
48.6899384,0,0,25.0,5,6,7,2,0,1,0,6.2,3.4,7.2,2.5,3.7,0
48.6899384,0,0,25.0,5,6,7,2,0,1,0,6.2,5.5,7.2,7.1,4.4,0
29.30595483,1,0,25.0,5,6,2,2,0,1,0,6.2,8.4,5.7,4.0,6.0,0
13.10882957,1,0,26.0,1,6,3,1,0,1,1,3.0,3.4,6.4,7.1,6.0,1
7.12936345,1,0,21.0,4,6,7,0,1,1,0,5.4,6.9,7.2,2.5,4.4,0
54.9650924,0,1,22.0,2,7,3,0,1,1,0,5.4,5.5,6.4,7.9,6.0,0
74.74332649,1,0,25.0,10,6,7,1,1,1,1,4.6,2.6,8.0,4.0,2.9,1
84.89527721,0,0,31.0,5,6,7,1,0,1,1,4.6,3.4,7.2,7.1,4.4,1
35.94250513,0,1,33.0,4,3,7,2,1,1,0,5.4,4.8,2.6,7.9,9.0,0
50.23408624,0,0,38.0,13,6,3,1,1,1,0,7.8,7.6,2.6,5.6,7.5,0
57.52772074,0,1,24.0,11,7,2,0,1,1,0,6.2,3.4,2.6,7.1,5.2,0
4.76386037,0,1,30.0,10,6,7,1,1,1,0,7.8,2.6,4.1,8.7,6.7,0
30.71868583,0,0,32.0,14,6,7,1,1,1,0,4.6,2.6,7.2,6.3,5.2,0
55.95071869,0,0,28.0,6,6,2,0,0,1,1,5.4,4.8,4.9,7.9,5.2,1
58.4476386,0,1,24.0,13,9,4,0,0,1,0,6.2,5.5,3.3,7.9,6.7,0
38.89938398,0,1,36.0,14,14,3,1,1,1,1,4.6,4.8,4.1,7.1,10.0,1
9.49486653,0,0,26.0,5,7,2,1,1,1,2,6.2,5.5,5.7,6.3,5.2,2
42.57905544,0,0,26.0,2,6,7,1,0,1,1,6.2,6.2,5.7,5.6,7.5,1
42.57905544,0,0,26.0,2,6,7,1,0,1,1,6.2,7.6,4.1,4.8,9.0,1
114.8583162,1,0,26.0,10,6,0,1,0,1,0,7.0,5.5,4.9,4.8,7.5,0
18.7926078,0,1,30.0,2,9,7,1,1,1,0,7.0,2.6,4.1,8.7,9.0,0
10.51334702,0,1,37.0,10,11,3,0,1,1,0,6.2,4.1,4.9,7.9,6.7,0
51.08829569,1,0,31.0,8,6,7,1,0,1,0,6.2,2.6,4.9,6.3,6.7,0
40.47638604,0,1,26.0,15,13,6,0,1,1,0,6.2,3.4,5.7,6.3,7.5,0
5.420944559,1,1,44.0,14,1,7,1,1,1,1,3.0,6.2,10.0,4.0,3.7,1
71.22792608,1,0,23.0,4,6,2,1,0,1,0,3.8,4.1,8.0,7.9,5.2,0
15.34291581,0,1,33.0,8,14,3,1,1,1,0,4.6,6.2,9.5,5.6,4.4,0
21.48665298,0,0,31.0,11,13,1,1,0,1,2,9.4,5.5,3.3,3.3,5.2,2
12.32032854,0,1,36.0,14,6,3,1,1,1,0,7.0,4.8,4.1,4.0,4.4,0
3.252566735,1,0,39.0,14,6,7,1,1,1,0,2.2,9.8,7.2,3.3,2.1,0
11.79466119,0,0,29.0,10,6,0,0,0,1,0,4.6,4.1,8.7,4.8,4.4,0
108.8788501,1,0,32.0,2,6,5,1,1,1,0,7.8,7.6,4.1,1.7,5.2,0
21.88090349,0,0,41.0,10,6,7,1,1,0,1,7.8,7.6,4.1,1.7,5.2,1
37.32238193,0,1,25.0,13,13,6,2,1,1,1,4.6,5.5,8.7,4.0,3.7,1
23.95071869,1,1,34.0,2,1,6,1,1,1,0,9.4,4.8,4.1,7.1,5.2,0
23.95071869,1,1,34.0,2,1,6,1,1,1,0,7.8,4.8,3.3,7.1,5.2,0
51.31827515,0,0,43.0,7,6,7,1,0,1,1,4.6,5.5,3.3,7.9,7.5,1
15.60574949,0,1,54.0,10,11,2,0,1,1,0,7.8,2.6,4.9,8.7,7.5,0
1.149897331,0,1,30.0,5,11,5,1,0,1,2,7.8,3.4,1.8,7.1,7.5,2
51.8110883,0,0,23.0,13,6,7,0,0,1,0,7.0,8.4,4.9,3.3,6.7,0
61.79876797,1,1,22.0,5,7,7,1,1,1,0,3.8,7.6,4.9,5.6,6.0,0
45.43737166,0,0,35.0,13,6,4,1,0,1,0,6.2,5.5,4.9,6.3,6.0,0
17.24845996,0,0,37.0,3,6,4,1,1,1,0,6.2,2.6,7.2,7.1,2.9,0
25.98767967,0,1,23.0,4,9,1,0,1,1,2,6.2,6.2,7.2,4.8,5.2,2
19.05544148,0,0,26.0,5,6,7,2,1,0,0,3.8,3.4,8.7,7.1,6.0,0
29.70020534,0,1,47.0,5,3,4,1,1,1,0,1.4,5.5,6.4,10.0,5.2,0
29.70020534,0,1,47.0,5,3,4,1,1,1,0,2.2,5.5,7.2,9.4,6.0,0
59.86036961,1,0,27.0,10,6,7,0,0,1,1,6.2,6.9,4.1,5.6,6.0,1
51.84394251,0,0,34.0,5,1,3,0,1,1,1,4.6,4.1,4.9,9.4,6.7,1
58.97330595,0,1,25.0,10,13,7,1,0,1,0,4.6,4.8,6.4,7.9,6.7,0
85.48665298,0,1,29.0,10,5,7,2,1,1,0,3.8,2.6,9.5,7.1,2.1,0
118.899384,1,0,31.0,12,6,4,1,1,1,0,9.4,8.4,3.3,3.3,8.3,0
32.32854209,1,0,31.0,15,6,2,1,1,1,0,7.0,4.8,6.4,2.5,4.4,0
38.86652977,1,0,32.0,14,6,2,1,1,1,1,5.4,4.8,7.2,4.0,8.3,1
56.77207392,1,0,36.0,13,6,7,1,1,1,0,4.6,4.1,6.4,7.1,2.1,0
56.77207392,1,0,36.0,13,6,7,1,1,1,0,5.4,3.4,6.4,4.8,2.9,0
9.691991786,0,0,34.0,10,6,7,0,0,0,1,4.6,4.8,4.1,7.1,9.0,1
7.950718686,0,0,39.0,14,6,2,1,1,1,0,7.8,4.1,2.6,7.9,6.7,0
8.87063655,1,0,38.0,3,6,2,2,0,0,0,3.8,4.1,5.7,4.8,9.0,0
8.27926078,1,1,29.0,10,11,3,0,1,1,0,8.6,4.8,2.6,8.7,7.5,0
8.772073922,0,0,32.0,10,6,4,1,1,0,1,6.2,4.8,5.7,4.0,7.5,1
3.121149897,0,0,32.0,5,7,7,0,1,1,1,9.4,6.2,4.1,4.8,7.5,1
3.121149897,0,0,32.0,5,7,7,0,1,1,1,7.0,6.2,5.7,4.8,5.2,1
33.01848049,0,0,23.0,13,13,7,1,0,1,0,5.4,6.2,7.2,3.3,2.1,0
5.815195072,1,0,25.0,10,14,4,1,1,1,0,4.6,5.5,6.4,5.6,7.5,0
5.256673511,1,1,34.0,5,11,3,1,1,1,1,3.0,6.2,8.0,4.8,2.9,1
19.18685832,0,0,43.0,4,3,2,2,1,1,2,6.2,5.5,3.3,7.9,9.0,2
8.180698152,0,1,30.0,5,7,2,0,1,1,1,3.8,5.5,2.6,9.4,3.7,1
27.86036961,0,0,31.0,14,6,6,0,0,1,1,9.4,5.5,2.6,4.8,5.2,1
3.318275154,0,0,25.0,2,6,7,2,1,1,1,7.0,2.6,4.9,7.9,5.2,1
11.72895277,0,0,22.0,4,14,7,0,1,1,0,7.0,4.8,5.7,7.1,7.5,0
27.56468172,0,1,41.0,1,13,7,1,0,1,1,3.8,6.9,2.6,7.1,6.7,1
36.33675565,0,0,32.0,14,6,0,1,1,1,0,7.0,9.1,3.3,2.5,6.0,0
78.91581109,1,1,21.0,10,14,3,1,0,0,2,4.6,6.9,4.9,7.1,6.0,2
23.45790554,0,0,29.0,13,6,4,1,0,1,1,6.2,9.1,4.1,3.3,6.7,1
23.45790554,0,0,29.0,13,6,4,1,0,1,1,7.0,7.6,3.3,3.3,6.7,1
132.4024641,0,1,25.0,10,7,2,0,1,1,0,4.6,6.9,2.6,4.8,6.0,0
45.79876797,1,0,27.0,13,6,7,0,0,1,0,3.8,9.1,4.1,4.8,4.4,0
32.45995893,1,0,32.0,2,6,7,1,1,1,0,3.8,4.1,6.4,7.9,6.7,0
45.53593429,1,1,39.0,6,13,3,1,1,1,2,3.8,6.9,4.1,7.1,7.5,2
43.4661191,0,1,28.0,14,6,7,0,0,1,1,6.2,3.4,4.9,6.3,6.7,1
97.44558522,0,0,28.0,2,11,0,1,1,1,1,7.8,4.8,3.3,6.3,7.5,1
25.33059548,0,0,32.0,10,6,5,2,1,1,0,8.6,3.4,3.3,6.3,2.1,0
29.96303901,0,1,32.0,5,7,2,0,1,1,0,3.8,7.6,4.9,4.8,4.4,0
52.73100616,1,0,45.0,14,6,0,1,1,0,0,5.4,4.1,8.0,4.8,3.7,0
52.73100616,1,0,45.0,14,6,0,1,1,0,0,5.4,5.5,5.7,4.0,8.3,0
52.73100616,1,0,45.0,14,6,0,1,1,0,0,3.8,8.4,5.7,3.3,7.5,0
20.46817248,0,0,31.0,4,6,7,0,1,1,0,2.2,6.9,6.4,4.8,2.1,0
42.94045175,1,1,23.0,2,6,4,0,0,1,0,4.6,7.6,5.7,4.0,5.2,0
89.36344969,1,0,22.0,8,6,5,1,1,1,0,7.0,4.8,4.9,6.3,7.5,0
90.90759754,0,1,32.0,5,7,6,2,1,1,1,7.0,4.1,4.1,5.6,6.0,1
9.921971253,0,0,20.0,5,7,2,0,1,1,0,9.4,4.8,2.6,4.8,9.0,0
16.49281314,0,0,34.0,10,6,7,1,0,1,1,9.4,5.5,1.8,4.8,6.7,1
51.87679671,1,0,19.0,1,13,6,1,1,1,1,9.4,6.2,3.3,4.0,6.0,1
34.95687885,0,1,38.0,10,11,0,1,1,1,0,7.0,2.6,6.4,5.6,5.2,0
95.96714579,0,0,33.0,10,1,3,0,1,1,2,4.6,3.4,6.4,6.3,6.7,2
0.755646817,1,0,43.0,10,6,2,1,0,1,0,7.0,5.5,4.1,4.0,5.2,0
16.65708419,0,0,38.0,14,6,3,0,0,1,0,5.4,4.8,5.7,4.0,3.7,0
17.41273101,1,0,27.0,10,6,7,2,0,0,1,7.8,5.5,5.7,6.3,6.0,1
79.54004107,0,1,34.0,0,7,6,1,1,1,0,3.8,5.5,6.4,4.0,4.4,0
86.83367556,1,1,24.0,6,4,6,1,1,1,0,3.8,6.2,8.0,4.0,2.9,0
59.00616016,1,1,36.0,10,13,2,1,1,1,0,3.8,4.1,8.7,6.3,5.2,0
46.22587269,1,1,29.0,13,10,3,1,1,1,0,7.0,6.2,2.6,6.3,7.5,0
153.100616,0,1,43.0,5,11,4,1,1,1,1,6.2,3.4,4.9,7.9,5.2,1
7.162217659,0,0,39.0,15,6,3,1,0,1,0,3.0,7.6,7.2,4.0,7.5,0
7.162217659,0,0,39.0,15,6,3,1,0,1,0,1.4,8.4,8.0,4.8,6.0,0
6.800821355,0,1,31.0,5,7,7,1,1,1,0,7.8,3.4,1.8,8.7,6.7,0
79.80287474,0,1,34.0,5,7,6,1,1,0,0,3.8,5.5,6.4,4.0,4.4,0
94.78439425,0,0,31.0,10,6,6,2,1,1,2,6.2,6.2,3.3,4.0,9.0,2
94.78439425,0,0,31.0,10,6,6,2,1,1,2,5.4,6.2,4.9,6.3,7.5,2
59.17043121,0,0,22.0,10,6,7,2,0,1,0,8.6,4.8,2.6,7.1,8.3,0
11.00616016,1,1,41.0,4,6,7,1,1,1,0,3.8,4.1,6.4,9.4,6.0,0
6.800821355,0,1,25.0,14,6,3,1,0,1,0,5.4,4.8,6.4,7.1,8.3,0
26.67761807,0,0,19.0,5,6,7,2,0,1,0,7.0,2.6,6.4,7.1,2.1,0
11.56468172,0,1,41.0,5,7,7,1,1,1,2,5.4,4.1,4.9,7.9,7.5,2
53.35523614,0,0,27.0,5,6,7,1,1,1,0,3.0,5.5,6.4,6.3,4.4,0
12.5174538,0,1,48.0,14,9,3,1,1,1,0,1.4,6.9,6.4,8.7,6.0,0
6.669404517,0,0,27.0,2,6,7,1,0,1,0,9.4,5.5,3.3,4.0,7.5,0
10.61190965,0,0,41.0,2,6,4,0,1,1,0,8.6,3.4,2.6,4.8,8.3,0
10.61190965,0,0,41.0,2,6,4,0,1,1,0,8.6,3.4,2.6,4.8,8.3,0
118.8008214,0,0,34.0,12,0,0,1,0,1,0,4.6,5.5,7.2,6.3,3.7,0
49.41273101,0,0,51.0,4,6,2,1,1,0,0,3.8,7.6,5.7,6.3,5.2,0
24.83778234,0,0,29.0,10,6,7,1,0,1,1,9.4,1.2,4.1,5.6,6.7,1
